id,audio_path,label,speaker,show,utterance,embedding_path
1_3766,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_3766.wav,1,LEONARD,BBT,Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_3766.npy
1_3837,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_3837.wav,0,SHELDON,BBT,"Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_3837.npy
1_3840,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_3840.wav,0,SHELDON,BBT,"I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_3840.npy
1_3842,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_3842.wav,0,HOWARD,BBT,"So what, you're just gonna walk up and down the stairs?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_3842.npy
1_3911,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_3911.wav,0,PERSON,BBT,"That's very thoughtful, but I think I'll finish my coffee first.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_3911.npy
1_4031,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4031.wav,1,SHELDON,BBT,"In 1917, when Albert Einstein established the theoretic foundation for the laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his fondest hope was that the resultant device be bitchin'.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4031.npy
1_4145,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4145.wav,1,LEONARD,BBT,A lot of people are working on that research. So what is all this?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4145.npy
1_4281,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4281.wav,0,HOWARD,BBT,It was the kind of thing that makes it kind of hard to face her now.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4281.npy
1_4286,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4286.wav,0,SHELDON,BBT,"All right, all right. He can buy his own desk.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4286.npy
1_4290,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4290.wav,0,HOWARD,BBT,I just have a question. Does Bernadette ever talk about me?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4290.npy
1_4352,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4352.wav,0,SHELDON,BBT,He does it all the time. He's a cornucopia of social awkwardness.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4352.npy
1_4477,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4477.wav,0,PERSON,BBT,I just want to ask you a few questions about Howard Wolowitz.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4477.npy
1_4544,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4544.wav,0,AMY,BBT,"Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you're planning a girls' night.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4544.npy
1_4552,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4552.wav,0,AMY,BBT,"...so anyway, to make a long story short, turns out I have an unusually firm cervix.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4552.npy
1_4576,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4576.wav,0,AMY,BBT,"Bernadette dared me to tell a dirty story. ""The Miller's Tale"" by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4576.npy
1_4603,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4603.wav,0,HOWARD,BBT,Is it possible that she was going for your cheek and you moved and she accidentally got lip? That happens with me and my mom all the time.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4603.npy
1_4639,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4639.wav,0,PERSON,BBT,"Well, I'm just glad you finally found yourself a keeper.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4639.npy
1_4743,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4743.wav,1,HOWARD,BBT,"Oh, and the science dudes want to talk science with you. What do you want to talk about-- rocks, dinosaurs, our friend the beaver?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4743.npy
1_4760,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4760.wav,1,SHELDON,BBT,"In the bedrooms of ten-year- old girls, where they belong.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4760.npy
1_4789,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4789.wav,1,PERSON,BBT,"I don't know. Somebody bigger and... Yeah, sure. Why not you?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4789.npy
1_4792,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4792.wav,0,SHELDON,BBT,"Obviously, we're no longer a Justice League. We have no choice but to switch to our Muppet Baby costumes.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4792.npy
1_4850,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4850.wav,0,SHELDON,BBT,I understand. Your loyalty is admirable. But what if I were to up the ante?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4850.npy
1_4949,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4949.wav,0,RAJ,BBT,"Certainly. I'd like to raise two points. Number one, I think they <i>are</i> talking about penises. And number two, these mimosas are kicking my little brown ass.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4949.npy
1_4967,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4967.wav,1,LEONARD,BBT,We might be starting to zero in on your problem.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4967.npy
1_4995,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_4995.wav,1,SHELDON,BBT,"Hey, you taught me something. Who would have thought it?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_4995.npy
1_5058,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5058.wav,1,SHELDON,BBT,"An entire dinner to talk about your research? Where you going, the drive-thru at Jack in the Box?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5058.npy
1_5109,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5109.wav,0,RAJ,BBT,"Yeah, but you were just sleeping, because I forboded you to have sex.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5109.npy
1_5134,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5134.wav,1,PENNY,BBT,"Oh, yeah, yeah. It's real great. Today I drove to Van Nuys for an audition I thought was going to be for a cat food commercial. Turned out to be porn.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5134.npy
1_5156,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5156.wav,1,HOWARD,BBT,"That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5156.npy
1_5166,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5166.wav,1,PENNY,BBT,"Yeah, it's a great time to be alive, isn't it?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5166.npy
1_5169,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5169.wav,0,AMY,BBT,I'm not saying that you're not fun. You're the most fun person I know.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5169.npy
1_5211,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5211.wav,1,AMY,BBT,"Saying that while holding a snowflake is a bit heavy-handed, don't you think?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5211.npy
1_5212,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5212.wav,0,PERSON3,BBT,"I'm sorry, Sheldon bought a loom and learned how to weave?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5212.npy
1_5496,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5496.wav,1,PENNY,BBT,"Okay, Amy, you're being silly. I'm not concerned about who hangs out with who. And I certainly don't have a problem with Leonard's new girlfriend who wears way too much makeup. Ooh, these are cute. Of course if I buy them, I'll have to rent my womb out to a gay couple.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5496.npy
1_5571,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5571.wav,1,SHELDON,BBT,"Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5571.npy
1_5572,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5572.wav,1,SHELDON,BBT,"He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5572.npy
1_5580,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5580.wav,1,HOWARD,BBT,"Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5580.npy
1_5581,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5581.wav,0,SHELDON,BBT,I gargled with tequila and may have swallowed a teeny bit.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5581.npy
1_5617,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5617.wav,1,SHELDON,BBT,is an event that's like a heart attack.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5617.npy
1_5627,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5627.wav,1,RAJ,BBT,"Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5627.npy
1_5679,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5679.wav,1,SHELDON,BBT,"I'd like to respond to that sarcastically: Yes, I relish the thought of a stranger covering my body with oil and rubbing it.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5679.npy
1_5699,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5699.wav,1,SHELDON,BBT,"Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5699.npy
1_5751,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5751.wav,0,BERNADETTE,BBT,Of course you do. You're a cutie pie! Any girl would be lucky to have you!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5751.npy
1_5758,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5758.wav,1,AMY,BBT,"Oh, I could so see you being the face of hemorrhoids.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5758.npy
1_5786,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5786.wav,0,SHELDON,BBT,"All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?""",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5786.npy
1_5880,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5880.wav,1,AMY,BBT,"When you're done copping a feel, that goes on my wrist.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5880.npy
1_5919,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5919.wav,0,SHELDON,BBT,"Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5919.npy
1_5953,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5953.wav,0,HOWARD,BBT,Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5953.npy
1_5964,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_5964.wav,1,HOWARD,BBT,Smart. Whisper so the deaf chick can't hear you.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_5964.npy
1_6020,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6020.wav,1,SHELDON,BBT,You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_6020.npy
1_6032,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6032.wav,1,SHELDON,BBT,"You see betrayal in others, but not yourself.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_6032.npy
1_6039,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6039.wav,0,BERNADETTE,BBT,I don't know what I'm going to do. I don't want to break up over this.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_6039.npy
1_6065,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6065.wav,1,SHELDON,BBT,"Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_6065.npy
1_6092,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_6092.wav,0,LEONARD,BBT,"We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_6092.npy
